,aID,company_name,vacancies,post_time,result,sentence,成就感,學習成長,創新,薪資,福利,管理制度,工作氛圍,同事互動,主管風格,工作地點,公司規模,工作環境,產業前景,多元性,企業社會責任,企業永續目標,變化性,工學院,面試,徵才,實習,工作,離職,轉職,新鮮人,畢業,出路,能力,招募人員,正向,負向,sentiment_value,p_year_month
10,43,裕隆集團_裕隆汽車製造股份有限公司,工程師,2023.02.28,報告很多，實用價值低。@@@@====@@@@====會議很多，有開等於沒開，開完一堆追蹤。@@@@====@@@@====對主要專精車輛事業不如中華汽車。@@@@====@@@@====老派管理思維。@@@@====@@@@====總經理罵人已達羞辱等級。@@@@====@@@@====老鳥很冷莫，也可能是流動性高到對新人提不起熱情。@@@@====@@@@====想學報告製作的可以來。@@@@====@@@@====抗壓、奴性強可來。@@@@====@@@@====不在意工作樂趣可來。@@@@====@@@@====不追求成就感可來。@@@@====@@@@====想比傳產還高年終者可來,想學報告製作的可以來。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-02
11,43,裕隆集團_裕隆汽車製造股份有限公司,工程師,2023.02.28,報告很多，實用價值低。@@@@====@@@@====會議很多，有開等於沒開，開完一堆追蹤。@@@@====@@@@====對主要專精車輛事業不如中華汽車。@@@@====@@@@====老派管理思維。@@@@====@@@@====總經理罵人已達羞辱等級。@@@@====@@@@====老鳥很冷莫，也可能是流動性高到對新人提不起熱情。@@@@====@@@@====想學報告製作的可以來。@@@@====@@@@====抗壓、奴性強可來。@@@@====@@@@====不在意工作樂趣可來。@@@@====@@@@====不追求成就感可來。@@@@====@@@@====想比傳產還高年終者可來,抗壓、奴性強可來。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023-02
12,43,裕隆集團_裕隆汽車製造股份有限公司,工程師,2023.02.28,報告很多，實用價值低。@@@@====@@@@====會議很多，有開等於沒開，開完一堆追蹤。@@@@====@@@@====對主要專精車輛事業不如中華汽車。@@@@====@@@@====老派管理思維。@@@@====@@@@====總經理罵人已達羞辱等級。@@@@====@@@@====老鳥很冷莫，也可能是流動性高到對新人提不起熱情。@@@@====@@@@====想學報告製作的可以來。@@@@====@@@@====抗壓、奴性強可來。@@@@====@@@@====不在意工作樂趣可來。@@@@====@@@@====不追求成就感可來。@@@@====@@@@====想比傳產還高年終者可來,不在意工作樂趣可來。,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2023-02
13,43,裕隆集團_裕隆汽車製造股份有限公司,工程師,2023.02.28,報告很多，實用價值低。@@@@====@@@@====會議很多，有開等於沒開，開完一堆追蹤。@@@@====@@@@====對主要專精車輛事業不如中華汽車。@@@@====@@@@====老派管理思維。@@@@====@@@@====總經理罵人已達羞辱等級。@@@@====@@@@====老鳥很冷莫，也可能是流動性高到對新人提不起熱情。@@@@====@@@@====想學報告製作的可以來。@@@@====@@@@====抗壓、奴性強可來。@@@@====@@@@====不在意工作樂趣可來。@@@@====@@@@====不追求成就感可來。@@@@====@@@@====想比傳產還高年終者可來,不追求成就感可來。,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-02
14,43,裕隆集團_裕隆汽車製造股份有限公司,工程師,2023.02.28,報告很多，實用價值低。@@@@====@@@@====會議很多，有開等於沒開，開完一堆追蹤。@@@@====@@@@====對主要專精車輛事業不如中華汽車。@@@@====@@@@====老派管理思維。@@@@====@@@@====總經理罵人已達羞辱等級。@@@@====@@@@====老鳥很冷莫，也可能是流動性高到對新人提不起熱情。@@@@====@@@@====想學報告製作的可以來。@@@@====@@@@====抗壓、奴性強可來。@@@@====@@@@====不在意工作樂趣可來。@@@@====@@@@====不追求成就感可來。@@@@====@@@@====想比傳產還高年終者可來,想比傳產還高年終者可來,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-02
15,44,裕隆集團_裕隆汽車製造股份有限公司,品檢技術員,2022.11.23,組車零件進料檢出，關係企業供應商不好搞，常搬出集團的長官壓你，廠商送來零件沒有在出貨檢卻要你在公司內去做進料檢，然後檢驗零件還跟你玩充實度，檢驗多少零件花多少時間(算到秒連上廁所時間都沒給你)。@@@@====@@@@====傳產薪資待遇，科技業不人性管理，除了苗栗三義、銅鑼附近的人推薦，其他要三思，學車廠經驗OK不宜久待，廠房設備都20~30年，集團已經沒心投資未來可能會走向全面進口代理路線。@@@@====@@@@====,組車零件進料檢出，關係企業供應商不好搞，常搬出集團的長官壓你，廠商送來零件沒有在出貨檢卻要你在公司內去做進料檢，然後檢驗零件還跟你玩充實度，檢驗多少零件花多少時間(算到秒連上廁所時間都沒給你)。,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-11
16,44,裕隆集團_裕隆汽車製造股份有限公司,品檢技術員,2022.11.23,組車零件進料檢出，關係企業供應商不好搞，常搬出集團的長官壓你，廠商送來零件沒有在出貨檢卻要你在公司內去做進料檢，然後檢驗零件還跟你玩充實度，檢驗多少零件花多少時間(算到秒連上廁所時間都沒給你)。@@@@====@@@@====傳產薪資待遇，科技業不人性管理，除了苗栗三義、銅鑼附近的人推薦，其他要三思，學車廠經驗OK不宜久待，廠房設備都20~30年，集團已經沒心投資未來可能會走向全面進口代理路線。@@@@====@@@@====,傳產薪資待遇，科技業不人性管理，除了苗栗三義、銅鑼附近的人推薦，其他要三思，學車廠經驗OK不宜久待，廠房設備都20~30年，集團已經沒心投資未來可能會走向全面進口代理路線。,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-1,2022-11
17,132,裕隆集團_裕隆日產汽車股份有限公司,出納專員,2022.11.03,"1. 薪資，面試時說碩士高於32000，因為32000在公司是大學畢業生的價碼，結果拿到薪資單一樣只有32000左右，頂多33000。@@@@====@@@@====2. 加班，薪資沒增加就算了，但上班要提早去打掃和點名，下班工作沒做完要先打卡，做完才能走，如果你直接走，隔天一定會被唸。@@@@====@@@@====基本上每天都會延遲下班。@@@@====@@@@====3.不能有問題，要求新人教一次就要融會貫通，問問題一定會被唸，動作比較慢也是。@@@@====@@@@====4.被霸凌，新人一犯錯到最後直接罵，什麼都罵，發現你學比較慢就對你貼上不認真的標籤，從此沒好日子過，基本上每天都會被罵，就算撐到下午，一樣會找事情電你。@@@@====@@@@====5.有問題不聯絡你，打電話直接到家裡，這點我真的傻爆眼，我接起來跟我說要找X先生（我爸的名字），結果是講有關我的事情，我爸直接請他打給我。@@@@====@@@@====6.工作雜到不行，業助的工作也是你的工作。@@@@====@@@@====7.考核會出鳥題目，各種刁鑽狀況，你應付得卡卡一樣被唸，前輩會演奧客來讓你考試。@@@@====@@@@====考當日帳款確認也會故意把帳弄亂，讓你在短時間內要把帳抓出來整理清楚，一樣太慢或是找主管討論會被唸。@@@@====@@@@====8.交接根本不是交接，最後一天要歸還東西了，還要你繼續把交接表上列的工作做完才能走，請問這叫什麼交接？都做完了還交接個毛？導致我隔天還要再跑一趟辦程序。@@@@====@@@@====9.主管休假還會打電話到公司電你，沒接到他的一通電話就直接爆氣說為什麼掛他電話？上班根本很少用手機，打line沒接到不知道在氣什麼。@@@@====@@@@====如果你夠奴再來,基本上每天都要加班,沒加班主管還會跟同事私底下抱怨你,請假也會被講壞話,就是一個很表面的公司試好聲好氣,取後各種刁難,職也不會放過你,壓榨到最。@@@@====@@@@====後一刻,表根本沒有什麼工作需要交接的。@@@@====@@@@====有問題跟中階主管反應也沒用,絕對挺資深專員,甚至我離職想當面道謝也放我鴿子,說離手。@@@@====@@@@====續當天可以直接去位找他,結果他休假,明明前一天還有通電話確認。@@@@====@@@@====總之中部據點絕對不要來!",1. 薪資，面試時說碩士高於32000，因為32000在公司是大學畢業生的價碼，結果拿到薪資單一樣只有32000左右，頂多33000。,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2022-11
18,132,裕隆集團_裕隆日產汽車股份有限公司,出納專員,2022.11.03,"1. 薪資，面試時說碩士高於32000，因為32000在公司是大學畢業生的價碼，結果拿到薪資單一樣只有32000左右，頂多33000。@@@@====@@@@====2. 加班，薪資沒增加就算了，但上班要提早去打掃和點名，下班工作沒做完要先打卡，做完才能走，如果你直接走，隔天一定會被唸。@@@@====@@@@====基本上每天都會延遲下班。@@@@====@@@@====3.不能有問題，要求新人教一次就要融會貫通，問問題一定會被唸，動作比較慢也是。@@@@====@@@@====4.被霸凌，新人一犯錯到最後直接罵，什麼都罵，發現你學比較慢就對你貼上不認真的標籤，從此沒好日子過，基本上每天都會被罵，就算撐到下午，一樣會找事情電你。@@@@====@@@@====5.有問題不聯絡你，打電話直接到家裡，這點我真的傻爆眼，我接起來跟我說要找X先生（我爸的名字），結果是講有關我的事情，我爸直接請他打給我。@@@@====@@@@====6.工作雜到不行，業助的工作也是你的工作。@@@@====@@@@====7.考核會出鳥題目，各種刁鑽狀況，你應付得卡卡一樣被唸，前輩會演奧客來讓你考試。@@@@====@@@@====考當日帳款確認也會故意把帳弄亂，讓你在短時間內要把帳抓出來整理清楚，一樣太慢或是找主管討論會被唸。@@@@====@@@@====8.交接根本不是交接，最後一天要歸還東西了，還要你繼續把交接表上列的工作做完才能走，請問這叫什麼交接？都做完了還交接個毛？導致我隔天還要再跑一趟辦程序。@@@@====@@@@====9.主管休假還會打電話到公司電你，沒接到他的一通電話就直接爆氣說為什麼掛他電話？上班根本很少用手機，打line沒接到不知道在氣什麼。@@@@====@@@@====如果你夠奴再來,基本上每天都要加班,沒加班主管還會跟同事私底下抱怨你,請假也會被講壞話,就是一個很表面的公司試好聲好氣,取後各種刁難,職也不會放過你,壓榨到最。@@@@====@@@@====後一刻,表根本沒有什麼工作需要交接的。@@@@====@@@@====有問題跟中階主管反應也沒用,絕對挺資深專員,甚至我離職想當面道謝也放我鴿子,說離手。@@@@====@@@@====續當天可以直接去位找他,結果他休假,明明前一天還有通電話確認。@@@@====@@@@====總之中部據點絕對不要來!",2. 加班，薪資沒增加就算了，但上班要提早去打掃和點名，下班工作沒做完要先打卡，做完才能走，如果你直接走，隔天一定會被唸。,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2022-11
19,132,裕隆集團_裕隆日產汽車股份有限公司,出納專員,2022.11.03,"1. 薪資，面試時說碩士高於32000，因為32000在公司是大學畢業生的價碼，結果拿到薪資單一樣只有32000左右，頂多33000。@@@@====@@@@====2. 加班，薪資沒增加就算了，但上班要提早去打掃和點名，下班工作沒做完要先打卡，做完才能走，如果你直接走，隔天一定會被唸。@@@@====@@@@====基本上每天都會延遲下班。@@@@====@@@@====3.不能有問題，要求新人教一次就要融會貫通，問問題一定會被唸，動作比較慢也是。@@@@====@@@@====4.被霸凌，新人一犯錯到最後直接罵，什麼都罵，發現你學比較慢就對你貼上不認真的標籤，從此沒好日子過，基本上每天都會被罵，就算撐到下午，一樣會找事情電你。@@@@====@@@@====5.有問題不聯絡你，打電話直接到家裡，這點我真的傻爆眼，我接起來跟我說要找X先生（我爸的名字），結果是講有關我的事情，我爸直接請他打給我。@@@@====@@@@====6.工作雜到不行，業助的工作也是你的工作。@@@@====@@@@====7.考核會出鳥題目，各種刁鑽狀況，你應付得卡卡一樣被唸，前輩會演奧客來讓你考試。@@@@====@@@@====考當日帳款確認也會故意把帳弄亂，讓你在短時間內要把帳抓出來整理清楚，一樣太慢或是找主管討論會被唸。@@@@====@@@@====8.交接根本不是交接，最後一天要歸還東西了，還要你繼續把交接表上列的工作做完才能走，請問這叫什麼交接？都做完了還交接個毛？導致我隔天還要再跑一趟辦程序。@@@@====@@@@====9.主管休假還會打電話到公司電你，沒接到他的一通電話就直接爆氣說為什麼掛他電話？上班根本很少用手機，打line沒接到不知道在氣什麼。@@@@====@@@@====如果你夠奴再來,基本上每天都要加班,沒加班主管還會跟同事私底下抱怨你,請假也會被講壞話,就是一個很表面的公司試好聲好氣,取後各種刁難,職也不會放過你,壓榨到最。@@@@====@@@@====後一刻,表根本沒有什麼工作需要交接的。@@@@====@@@@====有問題跟中階主管反應也沒用,絕對挺資深專員,甚至我離職想當面道謝也放我鴿子,說離手。@@@@====@@@@====續當天可以直接去位找他,結果他休假,明明前一天還有通電話確認。@@@@====@@@@====總之中部據點絕對不要來!",基本上每天都會延遲下班。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-11
20,132,裕隆集團_裕隆日產汽車股份有限公司,出納專員,2022.11.03,"1. 薪資，面試時說碩士高於32000，因為32000在公司是大學畢業生的價碼，結果拿到薪資單一樣只有32000左右，頂多33000。@@@@====@@@@====2. 加班，薪資沒增加就算了，但上班要提早去打掃和點名，下班工作沒做完要先打卡，做完才能走，如果你直接走，隔天一定會被唸。@@@@====@@@@====基本上每天都會延遲下班。@@@@====@@@@====3.不能有問題，要求新人教一次就要融會貫通，問問題一定會被唸，動作比較慢也是。@@@@====@@@@====4.被霸凌，新人一犯錯到最後直接罵，什麼都罵，發現你學比較慢就對你貼上不認真的標籤，從此沒好日子過，基本上每天都會被罵，就算撐到下午，一樣會找事情電你。@@@@====@@@@====5.有問題不聯絡你，打電話直接到家裡，這點我真的傻爆眼，我接起來跟我說要找X先生（我爸的名字），結果是講有關我的事情，我爸直接請他打給我。@@@@====@@@@====6.工作雜到不行，業助的工作也是你的工作。@@@@====@@@@====7.考核會出鳥題目，各種刁鑽狀況，你應付得卡卡一樣被唸，前輩會演奧客來讓你考試。@@@@====@@@@====考當日帳款確認也會故意把帳弄亂，讓你在短時間內要把帳抓出來整理清楚，一樣太慢或是找主管討論會被唸。@@@@====@@@@====8.交接根本不是交接，最後一天要歸還東西了，還要你繼續把交接表上列的工作做完才能走，請問這叫什麼交接？都做完了還交接個毛？導致我隔天還要再跑一趟辦程序。@@@@====@@@@====9.主管休假還會打電話到公司電你，沒接到他的一通電話就直接爆氣說為什麼掛他電話？上班根本很少用手機，打line沒接到不知道在氣什麼。@@@@====@@@@====如果你夠奴再來,基本上每天都要加班,沒加班主管還會跟同事私底下抱怨你,請假也會被講壞話,就是一個很表面的公司試好聲好氣,取後各種刁難,職也不會放過你,壓榨到最。@@@@====@@@@====後一刻,表根本沒有什麼工作需要交接的。@@@@====@@@@====有問題跟中階主管反應也沒用,絕對挺資深專員,甚至我離職想當面道謝也放我鴿子,說離手。@@@@====@@@@====續當天可以直接去位找他,結果他休假,明明前一天還有通電話確認。@@@@====@@@@====總之中部據點絕對不要來!",3.不能有問題，要求新人教一次就要融會貫通，問問題一定會被唸，動作比較慢也是。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,2022-11
21,132,裕隆集團_裕隆日產汽車股份有限公司,出納專員,2022.11.03,"1. 薪資，面試時說碩士高於32000，因為32000在公司是大學畢業生的價碼，結果拿到薪資單一樣只有32000左右，頂多33000。@@@@====@@@@====2. 加班，薪資沒增加就算了，但上班要提早去打掃和點名，下班工作沒做完要先打卡，做完才能走，如果你直接走，隔天一定會被唸。@@@@====@@@@====基本上每天都會延遲下班。@@@@====@@@@====3.不能有問題，要求新人教一次就要融會貫通，問問題一定會被唸，動作比較慢也是。@@@@====@@@@====4.被霸凌，新人一犯錯到最後直接罵，什麼都罵，發現你學比較慢就對你貼上不認真的標籤，從此沒好日子過，基本上每天都會被罵，就算撐到下午，一樣會找事情電你。@@@@====@@@@====5.有問題不聯絡你，打電話直接到家裡，這點我真的傻爆眼，我接起來跟我說要找X先生（我爸的名字），結果是講有關我的事情，我爸直接請他打給我。@@@@====@@@@====6.工作雜到不行，業助的工作也是你的工作。@@@@====@@@@====7.考核會出鳥題目，各種刁鑽狀況，你應付得卡卡一樣被唸，前輩會演奧客來讓你考試。@@@@====@@@@====考當日帳款確認也會故意把帳弄亂，讓你在短時間內要把帳抓出來整理清楚，一樣太慢或是找主管討論會被唸。@@@@====@@@@====8.交接根本不是交接，最後一天要歸還東西了，還要你繼續把交接表上列的工作做完才能走，請問這叫什麼交接？都做完了還交接個毛？導致我隔天還要再跑一趟辦程序。@@@@====@@@@====9.主管休假還會打電話到公司電你，沒接到他的一通電話就直接爆氣說為什麼掛他電話？上班根本很少用手機，打line沒接到不知道在氣什麼。@@@@====@@@@====如果你夠奴再來,基本上每天都要加班,沒加班主管還會跟同事私底下抱怨你,請假也會被講壞話,就是一個很表面的公司試好聲好氣,取後各種刁難,職也不會放過你,壓榨到最。@@@@====@@@@====後一刻,表根本沒有什麼工作需要交接的。@@@@====@@@@====有問題跟中階主管反應也沒用,絕對挺資深專員,甚至我離職想當面道謝也放我鴿子,說離手。@@@@====@@@@====續當天可以直接去位找他,結果他休假,明明前一天還有通電話確認。@@@@====@@@@====總之中部據點絕對不要來!",4.被霸凌，新人一犯錯到最後直接罵，什麼都罵，發現你學比較慢就對你貼上不認真的標籤，從此沒好日子過，基本上每天都會被罵，就算撐到下午，一樣會找事情電你。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-11
